step,fixed_waiting,fixed_queue,fixed_throughput,fixed_vehicles,mappo_waiting,mappo_queue,mappo_throughput,mappo_vehicles
5757,0.00,0.00,24,1,0.00,0.00,24,1
5758,0.00,0.00,24,1,0.00,0.00,24,1
5759,2.00,0.02,24,1,0.00,0.00,24,1
5760,4.00,0.02,24,1,0.00,0.00,24,1
5761,6.00,0.02,24,1,0.00,0.00,24,1
5762,8.00,0.02,24,1,0.00,0.00,24,1
5763,10.00,0.02,24,1,0.00,0.00,24,1
5764,12.00,0.02,24,1,0.00,0.00,24,1
5765,14.00,0.02,24,1,0.00,0.00,24,1
5766,16.00,0.02,24,1,0.00,0.00,24,1
5767,18.00,0.02,24,1,0.00,0.00,24,1
5768,20.00,0.02,24,1,0.00,0.00,24,1
5769,22.00,0.02,24,1,0.00,0.00,24,1
5770,24.00,0.02,24,1,0.00,0.00,24,1
5771,26.00,0.02,24,1,0.00,0.00,24,1
5772,28.00,0.02,24,1,0.00,0.00,24,1
5773,30.00,0.02,24,1,0.00,0.00,24,1
5774,32.00,0.02,24,1,0.00,0.00,24,1
5775,34.00,0.02,24,1,0.00,0.00,24,1
5776,36.00,0.02,24,1,0.00,0.00,24,1
5777,38.00,0.02,24,1,0.00,0.00,24,1
5778,40.00,0.02,24,1,0.00,0.00,24,1
5779,42.00,0.02,24,1,0.00,0.00,24,1
5780,44.00,0.02,24,1,0.00,0.00,24,1
5781,46.00,0.02,24,1,0.00,0.00,24,1
5782,48.00,0.02,24,1,0.00,0.00,24,1
5783,50.00,0.02,24,1,0.00,0.00,24,1
5784,52.00,0.02,24,1,0.00,0.00,24,1
5785,54.00,0.02,24,1,0.00,0.00,24,1
5786,56.00,0.02,24,1,0.00,0.00,24,1
5787,58.00,0.02,24,1,0.00,0.00,24,1
5788,60.00,0.02,24,1,0.00,0.00,25,0
5789,62.00,0.02,24,1,0.00,0.00,25,0
5790,64.00,0.02,24,1,0.00,0.00,25,0
5791,66.00,0.02,24,1,0.00,0.00,25,0
5792,0.00,0.00,24,1,0.00,0.00,25,0
5793,0.00,0.00,24,1,0.00,0.00,25,0
5794,0.00,0.00,24,1,0.00,0.00,25,0
5795,0.00,0.00,24,1,0.00,0.00,25,0
5796,0.00,0.00,24,1,0.00,0.00,25,0
5797,0.00,0.00,24,1,0.00,0.00,25,0
5798,0.00,0.00,24,1,0.00,0.00,25,0
5799,0.00,0.00,24,1,0.00,0.00,25,0
5800,0.00,0.00,24,1,0.00,0.00,25,0
5801,0.00,0.00,24,1,0.00,0.00,25,0
5802,0.00,0.00,24,1,0.00,0.00,25,0
5803,0.00,0.00,24,1,0.00,0.00,25,0
5804,0.00,0.00,24,1,0.00,0.00,25,0
5805,0.00,0.00,24,1,0.00,0.00,25,0
5806,0.00,0.00,24,1,0.00,0.00,25,0
5807,0.00,0.00,24,1,0.00,0.00,25,0
5808,0.00,0.00,24,1,0.00,0.00,25,0
5809,0.00,0.00,24,1,0.00,0.00,25,0
5810,0.00,0.00,24,1,0.00,0.00,25,0
5811,0.00,0.00,24,1,0.00,0.00,25,0
5812,0.00,0.00,24,1,0.00,0.00,25,0
5813,0.00,0.00,24,1,0.00,0.00,25,0
5814,0.00,0.00,24,1,0.00,0.00,25,0
5815,0.00,0.00,24,1,0.00,0.00,25,0
5816,1.00,0.01,24,1,0.00,0.00,25,0
5817,2.00,0.01,24,1,0.00,0.00,25,0
5818,3.00,0.01,24,1,0.00,0.00,25,0
5819,0.00,0.00,24,1,0.00,0.00,25,0
5820,0.00,0.00,24,1,0.00,0.00,25,0
5821,0.00,0.00,24,1,0.00,0.00,25,0
5822,0.00,0.00,24,1,0.00,0.00,25,0
5823,0.00,0.00,24,1,0.00,0.00,25,0
5824,0.00,0.00,24,1,0.00,0.00,25,0
5825,0.00,0.00,24,1,0.00,0.00,25,0
5826,0.00,0.00,24,1,0.00,0.00,25,0
5827,0.00,0.00,24,1,0.00,0.00,25,0
5828,0.00,0.00,24,1,0.00,0.00,25,0
5829,0.00,0.00,24,1,0.00,0.00,25,0
5830,0.00,0.00,24,1,0.00,0.00,25,0
5831,0.00,0.00,24,1,0.00,0.00,25,0
5832,0.00,0.00,24,1,0.00,0.00,25,0
5833,0.00,0.00,24,1,0.00,0.00,25,0
5834,0.00,0.00,24,1,0.00,0.00,25,0
5835,0.00,0.00,24,1,0.00,0.00,25,0
5836,0.00,0.00,24,1,0.00,0.00,25,0
5837,0.00,0.00,24,1,0.00,0.00,25,0
5838,0.00,0.00,24,1,0.00,0.00,25,0
5839,0.00,0.00,24,1,0.00,0.00,25,0
5840,0.00,0.00,24,1,0.00,0.00,25,0
5841,0.00,0.00,25,0,0.00,0.00,25,0
5842,0.00,0.00,25,0,0.00,0.00,25,0
5843,0.00,0.00,25,0,0.00,0.00,25,0
5844,0.00,0.00,25,0,0.00,0.00,25,0
5845,0.00,0.00,25,0,0.00,0.00,25,0
5846,0.00,0.00,25,0,0.00,0.00,25,0
5847,0.00,0.00,25,0,0.00,0.00,25,0
5848,0.00,0.00,25,0,0.00,0.00,25,0
5849,0.00,0.00,25,0,0.00,0.00,25,0
5850,0.00,0.00,25,0,0.00,0.00,25,0
5851,0.00,0.00,25,0,0.00,0.00,25,0
5852,0.00,0.00,25,0,0.00,0.00,25,0
5853,0.00,0.00,25,0,0.00,0.00,25,0
5854,0.00,0.00,25,0,0.00,0.00,25,0
5855,0.00,0.00,25,0,0.00,0.00,25,0
5856,0.00,0.00,25,0,0.00,0.00,25,0
5857,0.00,0.00,25,0,0.00,0.00,25,0
5858,0.00,0.00,25,0,0.00,0.00,25,0
5859,0.00,0.00,25,0,0.00,0.00,25,0
5860,0.00,0.00,25,0,0.00,0.00,25,0
5861,0.00,0.00,25,0,0.00,0.00,25,0
5862,0.00,0.00,25,0,0.00,0.00,25,0
5863,0.00,0.00,25,0,0.00,0.00,25,0
5864,0.00,0.00,25,0,0.00,0.00,25,0
5865,0.00,0.00,25,0,0.00,0.00,25,0
5866,0.00,0.00,25,0,0.00,0.00,25,0
5867,0.00,0.01,25,1,0.00,0.01,25,1
5868,0.00,0.00,25,1,0.00,0.00,25,1
5869,0.00,0.00,25,1,0.00,0.00,25,1
5870,0.00,0.00,25,1,0.00,0.00,25,1
5871,0.00,0.00,25,1,0.00,0.00,25,1
5872,0.00,0.00,25,1,0.00,0.00,25,1
5873,0.00,0.00,25,1,0.00,0.00,25,1
5874,0.00,0.00,25,1,0.00,0.00,25,1
5875,0.00,0.00,25,1,0.00,0.00,25,1
5876,0.00,0.00,25,1,0.00,0.00,25,1
5877,0.00,0.00,25,1,0.00,0.00,25,1
5878,0.00,0.00,25,1,0.00,0.00,25,1
5879,0.00,0.00,25,1,0.00,0.00,25,1
5880,0.00,0.00,25,1,0.00,0.00,25,1
5881,0.00,0.00,25,1,0.00,0.00,25,1
5882,0.00,0.00,25,1,0.00,0.00,25,1
5883,0.00,0.00,25,1,0.00,0.00,25,1
5884,0.00,0.00,25,1,0.00,0.00,25,1
5885,0.00,0.00,25,1,0.00,0.00,25,1
5886,0.00,0.00,25,1,2.00,0.02,25,1
5887,0.00,0.00,25,1,4.00,0.02,25,1
5888,0.00,0.00,25,1,6.00,0.02,25,1
5889,0.00,0.00,25,1,8.00,0.02,25,1
5890,0.00,0.00,25,1,10.00,0.02,25,1
5891,2.00,0.02,25,1,12.00,0.02,25,1
5892,4.00,0.02,25,1,14.00,0.02,25,1
5893,6.00,0.02,25,1,16.00,0.02,25,1
5894,8.00,0.02,25,1,18.00,0.02,25,1
5895,10.00,0.02,25,1,20.00,0.02,25,1
5896,12.00,0.02,25,1,22.00,0.02,25,1
5897,14.00,0.02,25,1,24.00,0.02,25,1
5898,16.00,0.02,25,1,26.00,0.02,25,1
5899,18.00,0.02,25,1,28.00,0.02,25,1
5900,20.00,0.02,25,1,30.00,0.02,25,1
5901,22.00,0.02,25,1,32.00,0.02,25,1
5902,24.00,0.02,25,1,34.00,0.02,25,1
5903,26.00,0.02,25,1,36.00,0.02,25,1
5904,28.00,0.02,25,1,38.00,0.02,25,1
5905,30.00,0.02,25,1,40.00,0.02,25,1
5906,32.00,0.02,25,1,42.00,0.02,25,1
5907,34.00,0.02,25,1,44.00,0.02,25,1
5908,36.00,0.02,25,1,46.00,0.02,25,1
5909,38.00,0.02,25,1,48.00,0.02,25,1
5910,40.00,0.02,25,1,50.00,0.02,25,1
5911,42.00,0.02,25,1,52.00,0.02,25,1
5912,0.00,0.00,25,1,54.00,0.02,25,1
5913,0.00,0.00,25,1,56.00,0.02,25,1
5914,0.00,0.00,25,1,58.00,0.02,25,1
5915,0.00,0.00,25,1,60.00,0.02,25,1
5916,0.00,0.00,25,1,62.00,0.02,25,1
5917,0.00,0.00,25,1,64.00,0.02,25,1
5918,0.00,0.00,25,1,66.00,0.02,25,1
5919,0.00,0.00,25,1,68.00,0.02,25,1
5920,0.00,0.00,25,1,70.00,0.02,25,1
5921,0.00,0.00,25,1,72.00,0.02,25,1
5922,0.00,0.00,25,1,74.00,0.02,25,1
5923,0.00,0.00,25,1,76.00,0.02,25,1
5924,0.00,0.00,25,1,78.00,0.02,25,1
5925,0.00,0.00,25,1,80.00,0.02,25,1
5926,0.00,0.00,25,1,82.00,0.02,25,1
5927,0.00,0.00,25,1,84.00,0.02,25,1
5928,0.00,0.00,25,1,86.00,0.02,25,1
5929,0.00,0.00,25,1,0.00,0.00,25,1
5930,0.00,0.00,25,1,0.00,0.00,25,1
5931,0.00,0.00,25,1,0.00,0.00,25,1
5932,0.00,0.00,25,1,0.00,0.00,25,1
5933,0.00,0.00,25,1,0.00,0.00,25,1
5934,0.00,0.00,25,1,0.00,0.00,25,1
5935,1.00,0.01,25,1,0.00,0.00,25,1
5936,2.00,0.01,25,1,0.00,0.00,25,1
5937,3.00,0.01,25,1,0.00,0.00,25,1
5938,4.00,0.01,25,1,0.00,0.00,25,1
5939,5.00,0.01,25,1,0.00,0.00,25,1
5940,6.00,0.01,25,1,0.00,0.00,25,1
5941,7.00,0.01,25,1,0.00,0.00,25,1
5942,8.00,0.01,25,1,0.00,0.00,25,1
5943,9.00,0.01,25,1,0.00,0.00,25,1
5944,10.00,0.01,25,1,0.00,0.00,25,1
5945,0.00,0.00,25,1,0.00,0.00,25,1
5946,0.00,0.00,25,1,0.00,0.00,25,1
5947,0.00,0.00,25,1,0.00,0.00,25,1
5948,0.00,0.00,25,1,0.00,0.00,25,1
5949,0.00,0.00,25,1,0.00,0.00,25,1
5950,0.00,0.00,25,1,1.00,0.01,25,1
5951,0.00,0.00,25,1,2.00,0.01,25,1
5952,0.00,0.00,25,1,3.00,0.01,25,1
5953,0.00,0.00,25,1,4.00,0.01,25,1
5954,0.00,0.00,25,1,5.00,0.01,25,1
5955,0.00,0.00,25,1,6.00,0.01,25,1
5956,0.00,0.00,25,1,7.00,0.01,25,1
5957,0.00,0.00,25,1,8.00,0.01,25,1
5958,0.00,0.00,25,1,9.00,0.01,25,1
5959,0.00,0.00,25,1,10.00,0.01,25,1
5960,0.00,0.00,25,1,11.00,0.01,25,1
5961,0.00,0.00,25,1,12.00,0.01,25,1
5962,0.00,0.00,25,1,13.00,0.01,25,1
5963,0.00,0.00,25,1,14.00,0.01,25,1
5964,0.00,0.00,25,1,15.00,0.01,25,1
5965,0.00,0.00,25,1,16.00,0.01,25,1
5966,0.00,0.00,25,1,17.00,0.01,25,1
5967,0.00,0.00,26,0,18.00,0.01,25,1
5968,0.00,0.00,26,0,19.00,0.01,25,1
5969,0.00,0.00,26,0,20.00,0.01,25,1
5970,0.00,0.00,26,0,21.00,0.01,25,1
5971,0.00,0.00,26,0,22.00,0.01,25,1
5972,0.00,0.00,26,0,23.00,0.01,25,1
5973,0.00,0.00,26,0,24.00,0.01,25,1
5974,0.00,0.00,26,0,0.00,0.00,25,1
5975,0.00,0.00,26,0,0.00,0.00,25,1
5976,0.00,0.00,26,0,0.00,0.00,25,1
5977,0.00,0.00,26,0,0.00,0.00,25,1
5978,0.00,0.00,26,0,0.00,0.00,25,1
5979,0.00,0.00,26,0,0.00,0.00,25,1
5980,0.00,0.00,26,0,0.00,0.00,25,1
5981,0.00,0.00,26,0,0.00,0.00,25,1
5982,0.00,0.00,26,0,0.00,0.00,25,1
5983,0.00,0.00,26,0,0.00,0.00,25,1
5984,0.00,0.00,26,0,0.00,0.00,25,1
5985,0.00,0.00,26,0,0.00,0.00,25,1
5986,0.00,0.00,26,0,0.00,0.00,25,1
5987,0.00,0.00,26,0,0.00,0.00,25,1
5988,0.00,0.00,26,0,0.00,0.00,25,1
5989,0.00,0.00,26,0,0.00,0.00,25,1
5990,0.00,0.00,26,0,0.00,0.00,25,1
5991,0.00,0.00,26,0,1.00,0.01,25,1
5992,0.00,0.00,26,0,2.00,0.01,25,1
5993,0.00,0.00,26,0,3.00,0.01,25,1
5994,0.00,0.00,26,0,4.00,0.01,25,1
5995,0.00,0.00,26,0,5.00,0.01,25,1
5996,0.00,0.00,26,0,6.00,0.01,25,1
5997,0.00,0.00,26,0,7.00,0.01,25,1
5998,0.00,0.00,26,0,8.00,0.01,25,1
5999,0.00,0.00,26,0,9.00,0.01,25,1
6000,0.00,0.01,26,1,10.00,0.02,25,2
6001,0.00,0.00,26,1,11.00,0.01,25,2
6002,0.00,0.00,26,1,12.00,0.01,25,2
6003,0.00,0.00,26,1,13.00,0.01,25,2
6004,0.00,0.00,26,1,0.00,0.00,25,2
6005,0.00,0.00,26,1,0.00,0.00,25,2
6006,0.00,0.00,26,1,0.00,0.00,25,2
6007,0.00,0.00,26,1,0.00,0.00,25,2
6008,0.00,0.00,26,1,0.00,0.00,25,2
6009,0.00,0.00,26,1,0.00,0.00,25,2
6010,0.00,0.00,26,1,0.00,0.00,25,2
6011,0.00,0.00,26,1,0.00,0.00,25,2
6012,0.00,0.00,26,1,0.00,0.00,25,2
6013,0.00,0.00,26,1,0.00,0.00,25,2
6014,0.00,0.00,26,1,0.00,0.00,25,2
6015,0.00,0.00,26,1,0.00,0.00,25,2
6016,0.00,0.00,26,1,0.00,0.00,25,2
6017,0.00,0.00,26,1,0.00,0.00,25,2
6018,0.00,0.00,26,1,0.00,0.00,25,2
6019,0.00,0.00,26,1,0.00,0.00,25,2
6020,0.00,0.00,26,1,0.00,0.00,25,2
6021,0.00,0.00,26,1,0.00,0.00,25,2
6022,0.00,0.00,26,1,0.00,0.00,25,2
6023,0.00,0.00,26,1,0.00,0.00,25,2
6024,0.00,0.00,26,1,0.00,0.00,25,2
6025,0.00,0.00,26,1,0.00,0.00,25,2
6026,2.00,0.02,26,1,0.00,0.00,25,2
6027,4.00,0.02,26,1,0.00,0.00,26,1
6028,6.00,0.02,26,1,0.00,0.00,26,1
6029,8.00,0.02,26,1,0.00,0.00,26,1
6030,10.00,0.02,26,1,0.00,0.00,26,1
6031,12.00,0.02,26,1,0.00,0.00,26,1
6032,0.00,0.00,26,1,0.00,0.00,26,1
6033,0.00,0.00,26,1,0.00,0.00,26,1
6034,0.00,0.00,26,1,0.00,0.00,26,1
6035,0.00,0.00,26,1,0.00,0.00,26,1
6036,0.00,0.00,26,1,0.00,0.00,26,1
6037,0.00,0.00,26,1,0.00,0.00,26,1
6038,0.00,0.00,26,1,0.00,0.00,26,1
6039,0.00,0.00,26,1,0.00,0.00,26,1
6040,0.00,0.00,26,1,1.00,0.01,26,1
6041,0.00,0.00,26,1,2.00,0.01,26,1
6042,0.00,0.00,26,1,0.00,0.00,26,1
6043,0.00,0.00,26,1,0.00,0.00,26,1
6044,0.00,0.00,26,1,0.00,0.00,26,1
6045,0.00,0.00,26,1,0.00,0.00,26,1
6046,0.00,0.00,26,1,0.00,0.00,26,1
6047,0.00,0.00,26,1,0.00,0.00,26,1
6048,0.00,0.00,26,1,0.00,0.00,26,1
6049,0.00,0.00,26,1,0.00,0.00,26,1
6050,0.00,0.00,26,1,0.00,0.00,26,1
6051,0.00,0.00,26,1,0.00,0.00,26,1
6052,0.00,0.00,26,1,0.00,0.00,26,1
6053,0.00,0.00,26,1,0.00,0.00,26,1
6054,0.00,0.00,26,1,0.00,0.00,26,1
6055,0.00,0.00,26,1,0.00,0.00,26,1
6056,1.00,0.01,26,1,0.00,0.00,26,1
6057,2.00,0.01,26,1,0.00,0.00,26,1
6058,3.00,0.01,26,1,1.00,0.01,26,1
6059,0.00,0.00,26,1,2.00,0.01,26,1
6060,0.00,0.00,26,1,3.00,0.01,26,1
6061,0.00,0.00,26,1,4.00,0.01,26,1
6062,0.00,0.00,26,1,5.00,0.01,26,1
6063,0.00,0.00,26,1,6.00,0.01,26,1
6064,0.00,0.00,26,1,7.00,0.01,26,1
6065,0.00,0.00,26,1,8.00,0.01,26,1
6066,0.00,0.00,26,1,9.00,0.01,26,1
6067,0.00,0.00,26,1,10.00,0.01,26,1
6068,0.00,0.00,26,1,11.00,0.01,26,1
6069,0.00,0.00,26,1,12.00,0.01,26,1
6070,0.00,0.00,26,1,13.00,0.01,26,1
6071,0.00,0.00,26,1,14.00,0.01,26,1
6072,0.00,0.00,26,1,15.00,0.01,26,1
6073,0.00,0.00,26,1,16.00,0.01,26,1
6074,0.00,0.00,26,1,17.00,0.01,26,1
6075,0.00,0.00,26,1,18.00,0.01,26,1
6076,0.00,0.00,26,1,19.00,0.01,26,1
6077,0.00,0.00,26,1,20.00,0.01,26,1
6078,0.00,0.00,26,1,21.00,0.01,26,1
6079,0.00,0.00,26,1,22.00,0.01,26,1
6080,0.00,0.00,26,1,23.00,0.01,26,1
6081,0.00,0.00,27,0,24.00,0.01,26,1
6082,0.00,0.00,27,0,25.00,0.01,26,1
6083,0.00,0.00,27,0,26.00,0.01,26,1
6084,0.00,0.00,27,0,27.00,0.01,26,1
6085,0.00,0.00,27,0,28.00,0.01,26,1
6086,0.00,0.00,27,0,29.00,0.01,26,1
6087,0.00,0.00,27,0,30.00,0.01,26,1
6088,0.00,0.00,27,0,31.00,0.01,26,1
6089,0.00,0.00,27,0,32.00,0.01,26,1
6090,0.00,0.00,27,0,33.00,0.01,26,1
6091,0.00,0.00,27,0,34.00,0.01,26,1
6092,0.00,0.00,27,0,35.00,0.01,26,1
6093,0.00,0.00,27,0,36.00,0.01,26,1
6094,0.00,0.00,27,0,0.00,0.00,26,1
6095,0.00,0.00,27,0,0.00,0.00,26,1
6096,0.00,0.00,27,0,0.00,0.00,26,1
6097,0.00,0.00,27,0,0.00,0.00,26,1
6098,0.00,0.00,27,0,0.00,0.00,26,1
6099,0.00,0.00,27,0,0.00,0.00,26,1
6100,0.00,0.00,27,0,0.00,0.00,26,1
6101,0.00,0.00,27,0,0.00,0.00,26,1
6102,0.00,0.00,27,0,0.00,0.00,26,1
6103,0.00,0.00,27,0,0.00,0.00,26,1
6104,0.00,0.00,27,0,0.00,0.00,26,1
6105,0.00,0.00,27,0,0.00,0.00,26,1
6106,0.00,0.00,27,0,0.00,0.00,26,1
6107,0.00,0.00,27,0,0.00,0.00,26,1
6108,0.00,0.00,27,0,0.00,0.00,26,1
6109,0.00,0.00,27,0,0.00,0.00,26,1
6110,0.00,0.00,27,0,0.00,0.00,26,1
6111,0.00,0.00,27,0,0.00,0.00,26,1
6112,0.00,0.00,27,0,0.00,0.00,26,1
6113,0.00,0.00,27,0,0.00,0.00,26,1
6114,0.00,0.00,27,0,0.00,0.00,26,1
6115,0.00,0.00,27,0,0.00,0.00,26,1
6116,0.00,0.00,27,0,0.00,0.00,27,0
6117,0.00,0.00,27,0,0.00,0.00,27,0
6118,0.00,0.00,27,0,0.00,0.00,27,0
6119,0.00,0.00,27,0,0.00,0.00,27,0
6120,0.00,0.00,27,0,0.00,0.00,27,0
6121,0.00,0.00,27,0,0.00,0.00,27,0
6122,0.00,0.00,27,0,0.00,0.00,27,0
6123,0.00,0.00,27,0,0.00,0.00,27,0
6124,0.00,0.00,27,0,0.00,0.00,27,0
6125,0.00,0.00,27,0,0.00,0.00,27,0
6126,0.00,0.00,27,0,0.00,0.00,27,0
6127,0.00,0.00,27,0,0.00,0.00,27,0
6128,0.00,0.00,27,0,0.00,0.00,27,0
6129,0.00,0.00,27,0,0.00,0.00,27,0
6130,0.00,0.00,27,0,0.00,0.00,27,0
6131,0.00,0.00,27,0,0.00,0.00,27,0
6132,0.00,0.00,27,0,0.00,0.00,27,0
6133,0.00,0.00,27,0,0.00,0.00,27,0
6134,0.00,0.01,27,1,0.00,0.01,27,1
6135,0.00,0.00,27,1,0.00,0.00,27,1
6136,0.00,0.00,27,1,0.00,0.00,27,1
6137,0.00,0.00,27,1,0.00,0.00,27,1
6138,0.00,0.00,27,1,0.00,0.00,27,1
6139,0.00,0.00,27,1,0.00,0.00,27,1
6140,0.00,0.00,27,1,0.00,0.00,27,1
6141,0.00,0.00,27,1,0.00,0.00,27,1
6142,0.00,0.00,27,1,0.00,0.00,27,1
6143,0.00,0.00,27,1,0.00,0.00,27,1
6144,0.00,0.00,27,1,0.00,0.00,27,1
6145,0.00,0.00,27,1,0.00,0.00,27,1
6146,0.00,0.00,27,1,0.00,0.00,27,1
6147,0.00,0.00,27,1,0.00,0.00,27,1
6148,0.00,0.00,27,1,0.00,0.00,27,1
6149,0.00,0.00,27,1,0.00,0.00,27,1
6150,0.00,0.00,27,1,0.00,0.00,27,1
6151,0.00,0.00,27,1,0.00,0.00,27,1
6152,0.00,0.00,27,1,0.00,0.00,27,1
6153,0.00,0.00,27,1,0.00,0.00,27,1
6154,2.00,0.02,27,1,0.00,0.00,27,1
6155,4.00,0.02,27,1,0.00,0.00,27,1
6156,6.00,0.02,27,1,0.00,0.00,27,1
6157,8.00,0.02,27,1,0.00,0.00,27,1
6158,10.00,0.02,27,1,0.00,0.00,27,1
6159,12.00,0.02,27,1,0.00,0.00,27,1
6160,14.00,0.02,27,1,2.00,0.02,27,1
6161,16.00,0.02,27,1,4.00,0.02,27,1
6162,18.00,0.02,27,1,6.00,0.02,27,1
6163,20.00,0.02,27,1,8.00,0.02,27,1
6164,22.00,0.02,27,1,10.00,0.02,27,1
6165,24.00,0.02,27,1,12.00,0.02,27,1
6166,26.00,0.02,27,1,14.00,0.02,27,1
6167,28.00,0.02,27,1,16.00,0.02,27,1
6168,30.00,0.02,27,1,18.00,0.02,27,1
6169,32.00,0.02,27,1,20.00,0.02,27,1
6170,34.00,0.02,27,1,22.00,0.02,27,1
6171,36.00,0.02,27,1,24.00,0.02,27,1
6172,38.00,0.02,27,1,26.00,0.02,27,1
6173,40.00,0.02,27,1,28.00,0.02,27,1
6174,42.00,0.02,27,1,0.00,0.00,27,1
6175,44.00,0.02,27,1,0.00,0.00,27,1
6176,46.00,0.02,27,1,0.00,0.00,27,1
6177,48.00,0.02,27,1,0.00,0.00,27,1
6178,50.00,0.02,27,1,0.00,0.00,27,1
6179,52.00,0.02,27,1,0.00,0.00,27,1
6180,54.00,0.02,27,1,0.00,0.00,27,1
6181,56.00,0.02,27,1,0.00,0.00,27,1
6182,58.00,0.02,27,1,0.00,0.00,27,1
6183,60.00,0.02,27,1,0.00,0.00,27,1
6184,62.00,0.02,27,1,0.00,0.00,27,1
6185,64.00,0.02,27,1,0.00,0.00,27,1
6186,66.00,0.02,27,1,1.00,0.01,27,1
6187,68.00,0.02,27,1,2.00,0.01,27,1
6188,70.00,0.02,27,1,3.00,0.01,27,1
6189,72.00,0.02,27,1,4.00,0.01,27,1
6190,74.00,0.02,27,1,5.00,0.01,27,1
6191,76.00,0.02,27,1,6.00,0.01,27,1
6192,78.00,0.02,27,1,7.00,0.01,27,1
6193,80.00,0.02,27,1,8.00,0.01,27,1
6194,82.00,0.02,27,1,9.00,0.01,27,1
6195,84.00,0.02,27,1,10.00,0.01,27,1
6196,86.00,0.02,27,1,11.00,0.01,27,1
6197,88.00,0.02,27,1,0.00,0.00,27,1
6198,90.00,0.02,27,1,0.00,0.00,27,1
6199,92.00,0.02,27,1,0.00,0.00,27,1
6200,94.00,0.02,27,1,0.00,0.00,27,1
6201,96.00,0.02,27,1,0.00,0.00,27,1
6202,98.00,0.02,27,1,0.00,0.00,27,1
6203,100.00,0.02,27,1,0.00,0.00,27,1
6204,102.00,0.02,27,1,0.00,0.00,27,1
6205,104.00,0.02,27,1,0.00,0.00,27,1
6206,106.00,0.02,27,1,0.00,0.00,27,1
6207,108.00,0.02,27,1,0.00,0.00,27,1
6208,110.00,0.02,27,1,0.00,0.00,27,1
6209,112.00,0.02,27,1,0.00,0.00,27,1
6210,114.00,0.02,27,1,0.00,0.00,27,1
6211,116.00,0.02,27,1,0.00,0.00,27,1
6212,0.00,0.00,27,1,0.00,0.00,27,1
6213,0.00,0.00,27,1,0.00,0.00,27,1
6214,0.00,0.00,27,1,0.00,0.00,27,1
6215,0.00,0.00,27,1,0.00,0.00,27,1
6216,0.00,0.00,27,1,0.00,0.00,27,1
6217,0.00,0.00,27,1,0.00,0.00,27,1
6218,0.00,0.00,27,1,0.00,0.00,27,1
6219,0.00,0.00,27,1,0.00,0.00,27,1
6220,0.00,0.00,27,1,0.00,0.00,27,1
6221,0.00,0.00,27,1,0.00,0.00,27,1
6222,0.00,0.00,27,1,0.00,0.00,27,1
6223,0.00,0.00,27,1,0.00,0.00,27,1
6224,0.00,0.00,27,1,0.00,0.00,27,1
6225,0.00,0.00,27,1,0.00,0.00,27,1
6226,0.00,0.00,27,1,0.00,0.00,27,1
6227,2.00,0.02,27,1,0.00,0.00,28,0
6228,4.00,0.02,27,1,0.00,0.00,28,0
6229,6.00,0.02,27,1,0.00,0.00,28,0
6230,8.00,0.02,27,1,0.00,0.00,28,0
6231,10.00,0.02,27,1,0.00,0.00,28,0
6232,12.00,0.02,27,1,0.00,0.00,28,0
6233,14.00,0.02,27,1,0.00,0.00,28,0
6234,16.00,0.02,27,1,0.00,0.00,28,0
6235,18.00,0.02,27,1,0.00,0.00,28,0
6236,20.00,0.02,27,1,0.00,0.00,28,0
6237,22.00,0.02,27,1,0.00,0.00,28,0
6238,24.00,0.02,27,1,0.00,0.00,28,0
6239,26.00,0.02,27,1,0.00,0.00,28,0
6240,28.00,0.02,27,1,0.00,0.00,28,0
6241,30.00,0.02,27,1,0.00,0.00,28,0
6242,32.00,0.02,27,1,0.00,0.00,28,0
6243,34.00,0.02,27,1,0.00,0.00,28,0
6244,36.00,0.02,27,1,0.00,0.00,28,0
6245,38.00,0.02,27,1,0.00,0.00,28,0
6246,40.00,0.02,27,1,0.00,0.00,28,0
6247,42.00,0.02,27,1,0.00,0.00,28,0
6248,44.00,0.02,27,1,0.00,0.00,28,0
6249,46.00,0.02,27,1,0.00,0.00,28,0
6250,48.00,0.02,27,1,0.00,0.00,28,0
6251,50.00,0.02,27,1,0.00,0.00,28,0
6252,52.00,0.02,27,1,0.00,0.00,28,0
6253,54.00,0.02,27,1,0.00,0.00,28,0
6254,56.00,0.02,27,1,0.00,0.00,28,0
6255,58.00,0.02,27,1,0.00,0.00,28,0
6256,60.00,0.02,27,1,0.00,0.00,28,0
6257,62.00,0.02,27,1,0.00,0.00,28,0
6258,64.00,0.02,27,1,0.00,0.00,28,0
6259,66.00,0.02,27,1,0.00,0.00,28,0
6260,68.00,0.02,27,1,0.00,0.00,28,0
6261,70.00,0.02,27,1,0.00,0.00,28,0
6262,72.00,0.02,27,1,0.00,0.00,28,0
6263,74.00,0.02,27,1,0.00,0.00,28,0
6264,76.00,0.02,27,1,0.00,0.00,28,0
6265,78.00,0.02,27,1,0.00,0.00,28,0
6266,80.00,0.02,27,1,0.00,0.00,28,0
6267,82.00,0.03,27,2,0.00,0.01,28,1
6268,84.00,0.02,27,2,0.00,0.00,28,1
6269,86.00,0.02,27,2,0.00,0.00,28,1
6270,88.00,0.02,27,2,0.00,0.00,28,1
6271,90.00,0.02,27,2,0.00,0.00,28,1
6272,0.00,0.00,27,2,0.00,0.00,28,1
