step,agent_idx,junction_id,reward,episode_reward
139,7,J12,-1.5e-05,111.66227019286536
139,8,J22,0.299985,111.66227019286536
140,0,J0,0.025677810861169256,112.41282800372653
140,1,J1,-1.5e-05,112.41282800372653
140,2,J5,-1.5e-05,112.41282800372653
140,3,J6,0.199985,112.41282800372653
140,4,J7,-1.5e-05,112.41282800372653
140,5,J10,0.224985,112.41282800372653
140,6,J11,-1.5e-05,112.41282800372653
140,7,J12,-1.5e-05,112.41282800372653
140,8,J22,0.299985,112.41282800372653
141,0,J0,0.025677810861169256,112.8633858145877
141,1,J1,-1.5e-05,112.8633858145877
141,2,J5,-1.5e-05,112.8633858145877
141,3,J6,0.199985,112.8633858145877
141,4,J7,-1.5e-05,112.8633858145877
141,5,J10,0.224985,112.8633858145877
141,6,J11,-1.5e-05,112.8633858145877
141,7,J12,-1.5e-05,112.8633858145877
141,8,J22,-1.5e-05,112.8633858145877
142,0,J0,0.17567781086116924,114.06394362544887
142,1,J1,-1.5e-05,114.06394362544887
142,2,J5,-1.5e-05,114.06394362544887
142,3,J6,0.199985,114.06394362544887
142,4,J7,-1.5e-05,114.06394362544887
142,5,J10,0.224985,114.06394362544887
142,6,J11,-1.5e-05,114.06394362544887
142,7,J12,0.299985,114.06394362544887
142,8,J22,0.299985,114.06394362544887
143,0,J0,0.025677810861169256,114.51450143631004
143,1,J1,-1.5e-05,114.51450143631004
143,2,J5,-1.5e-05,114.51450143631004
143,3,J6,0.199985,114.51450143631004
143,4,J7,-1.5e-05,114.51450143631004
143,5,J10,0.224985,114.51450143631004
143,6,J11,-1.5e-05,114.51450143631004
143,7,J12,-1.5e-05,114.51450143631004
143,8,J22,-1.5e-05,114.51450143631004
144,0,J0,0.015985,115.33036643631004
144,1,J1,-1.5e-05,115.33036643631004
144,2,J5,-1.5e-05,115.33036643631004
144,3,J6,0.199985,115.33036643631004
144,4,J7,-1.5e-05,115.33036643631004
144,5,J10,-1.5e-05,115.33036643631004
144,6,J11,-1.5e-05,115.33036643631004
144,7,J12,0.299985,115.33036643631004
144,8,J22,0.299985,115.33036643631004
145,0,J0,-1.5e-05,115.83023143631004
145,1,J1,-1.5e-05,115.83023143631004
145,2,J5,0.299985,115.83023143631004
145,3,J6,0.199985,115.83023143631004
145,4,J7,-1.5e-05,115.83023143631004
145,5,J10,-1.5e-05,115.83023143631004
145,6,J11,-1.5e-05,115.83023143631004
145,7,J12,-1.5e-05,115.83023143631004
145,8,J22,-1.5e-05,115.83023143631004
146,0,J0,-1.5e-05,116.63009643631004
146,1,J1,-1.5e-05,116.63009643631004
146,2,J5,-1.5e-05,116.63009643631004
146,3,J6,0.199985,116.63009643631004
146,4,J7,-1.5e-05,116.63009643631004
146,5,J10,-1.5e-05,116.63009643631004
146,6,J11,-1.5e-05,116.63009643631004
146,7,J12,0.299985,116.63009643631004
146,8,J22,0.299985,116.63009643631004
147,0,J0,-1.5e-05,117.42996143631004
147,1,J1,-1.5e-05,117.42996143631004
147,2,J5,-1.5e-05,117.42996143631004
147,3,J6,0.199985,117.42996143631004
147,4,J7,-1.5e-05,117.42996143631004
147,5,J10,-1.5e-05,117.42996143631004
147,6,J11,-1.5e-05,117.42996143631004
147,7,J12,0.299985,117.42996143631004
147,8,J22,0.299985,117.42996143631004
148,0,J0,-1.5e-05,117.88482643631004
148,1,J1,-1.5e-05,117.88482643631004
148,2,J5,-1.5e-05,117.88482643631004
148,3,J6,0.199985,117.88482643631004
148,4,J7,-1.5e-05,117.88482643631004
148,5,J10,0.224985,117.88482643631004
148,6,J11,0.029984999999999998,117.88482643631004
148,7,J12,-1.5e-05,117.88482643631004
148,8,J22,-1.5e-05,117.88482643631004
149,0,J0,-1.5e-05,118.53969143631004
149,1,J1,-1.5e-05,118.53969143631004
149,2,J5,-1.5e-05,118.53969143631004
149,3,J6,0.199985,118.53969143631004
149,4,J7,0.199985,118.53969143631004
149,5,J10,0.224985,118.53969143631004
149,6,J11,0.029984999999999998,118.53969143631004
149,7,J12,-1.5e-05,118.53969143631004
149,8,J22,-1.5e-05,118.53969143631004
150,0,J0,-1.5e-05,119.56955643631004
150,1,J1,-1.5e-05,119.56955643631004
150,2,J5,0.299985,119.56955643631004
150,3,J6,0.199985,119.56955643631004
150,4,J7,0.199985,119.56955643631004
150,5,J10,-1.5e-05,119.56955643631004
150,6,J11,0.029984999999999998,119.56955643631004
150,7,J12,0.299985,119.56955643631004
150,8,J22,-1.5e-05,119.56955643631004
151,0,J0,-1.5e-05,120.49942143631004
151,1,J1,-1.5e-05,120.49942143631004
151,2,J5,0.299985,120.49942143631004
151,3,J6,0.09998499999999999,120.49942143631004
151,4,J7,-1.5e-05,120.49942143631004
151,5,J10,-1.5e-05,120.49942143631004
151,6,J11,0.029984999999999998,120.49942143631004
151,7,J12,0.299985,120.49942143631004
151,8,J22,0.199985,120.49942143631004
152,0,J0,-1.5e-05,120.97928643631005
152,1,J1,0.149985,120.97928643631005
152,2,J5,-1.5e-05,120.97928643631005
152,3,J6,0.09998499999999999,120.97928643631005
152,4,J7,-1.5e-05,120.97928643631005
152,5,J10,-1.5e-05,120.97928643631005
152,6,J11,0.029984999999999998,120.97928643631005
152,7,J12,-1.5e-05,120.97928643631005
152,8,J22,0.199985,120.97928643631005
153,0,J0,-1.5e-05,121.60915143631004
153,1,J1,-1.5e-05,121.60915143631004
153,2,J5,-1.5e-05,121.60915143631004
153,3,J6,0.09998499999999999,121.60915143631004
153,4,J7,0.199985,121.60915143631004
153,5,J10,0.149985,121.60915143631004
153,6,J11,0.179985,121.60915143631004
153,7,J12,-1.5e-05,121.60915143631004
153,8,J22,-1.5e-05,121.60915143631004
154,0,J0,-0.000715,122.93319258050454
154,1,J1,-1.5e-05,122.93319258050454
154,2,J5,0.299985,122.93319258050454
154,3,J6,0.19951833333333333,122.93319258050454
154,4,J7,0.199985,122.93319258050454
154,5,J10,-0.000365,122.93319258050454
154,6,J11,0.025677810861169256,122.93319258050454
154,7,J12,0.299985,122.93319258050454
154,8,J22,0.299985,122.93319258050454
155,0,J0,-0.000715,123.45723372469904
155,1,J1,-1.5e-05,123.45723372469904
155,2,J5,-1.5e-05,123.45723372469904
155,3,J6,0.19951833333333333,123.45723372469904
155,4,J7,-1.5e-05,123.45723372469904
155,5,J10,-0.000365,123.45723372469904
155,6,J11,0.025677810861169256,123.45723372469904
155,7,J12,0.299985,123.45723372469904
155,8,J22,-1.5e-05,123.45723372469904
156,0,J0,-0.000715,124.45627486889354
156,1,J1,-1.5e-05,124.45627486889354
156,2,J5,0.299985,124.45627486889354
156,3,J6,-0.0004816666666666666,124.45627486889354
156,4,J7,-1.5e-05,124.45627486889354
156,5,J10,0.22463499999999997,124.45627486889354
156,6,J11,0.17567781086116924,124.45627486889354
156,7,J12,0.299985,124.45627486889354
156,8,J22,-1.5e-05,124.45627486889354
157,0,J0,-0.000715,125.28031601308804
157,1,J1,-1.5e-05,125.28031601308804
157,2,J5,-1.5e-05,125.28031601308804
157,3,J6,0.19951833333333333,125.28031601308804
157,4,J7,-1.5e-05,125.28031601308804
157,5,J10,-0.000365,125.28031601308804
157,6,J11,0.025677810861169256,125.28031601308804
157,7,J12,0.299985,125.28031601308804
157,8,J22,0.299985,125.28031601308804
158,0,J0,-0.000715,126.30435715728254
158,1,J1,-1.5e-05,126.30435715728254
158,2,J5,-1.5e-05,126.30435715728254
158,3,J6,0.19951833333333333,126.30435715728254
158,4,J7,0.199985,126.30435715728254
158,5,J10,-0.000365,126.30435715728254
158,6,J11,0.025677810861169256,126.30435715728254
158,7,J12,0.299985,126.30435715728254
158,8,J22,0.299985,126.30435715728254
159,0,J0,-0.000715,127.22839830147704
159,1,J1,0.299985,127.22839830147704
159,2,J5,-1.5e-05,127.22839830147704
159,3,J6,-0.0004816666666666666,127.22839830147704
159,4,J7,-1.5e-05,127.22839830147704
159,5,J10,0.299635,127.22839830147704
159,6,J11,0.025677810861169256,127.22839830147704
159,7,J12,-1.5e-05,127.22839830147704
159,8,J22,0.299985,127.22839830147704
160,0,J0,0.149285,128.30243944567155
160,1,J1,-1.5e-05,128.30243944567155
160,2,J5,0.299985,128.30243944567155
160,3,J6,0.29951833333333333,128.30243944567155
160,4,J7,-1.5e-05,128.30243944567155
160,5,J10,0.299635,128.30243944567155
160,6,J11,0.025677810861169256,128.30243944567155
160,7,J12,-1.5e-05,128.30243944567155
160,8,J22,-1.5e-05,128.30243944567155
161,0,J0,-0.000715,129.22648058986604
161,1,J1,-1.5e-05,129.22648058986604
161,2,J5,-1.5e-05,129.22648058986604
161,3,J6,0.29951833333333333,129.22648058986604
161,4,J7,-1.5e-05,129.22648058986604
161,5,J10,0.299635,129.22648058986604
161,6,J11,0.025677810861169256,129.22648058986604
161,7,J12,0.299985,129.22648058986604
161,8,J22,-1.5e-05,129.22648058986604
162,0,J0,0.155585,130.59647892319938
162,1,J1,0.299985,130.59647892319938
162,2,J5,-1.5e-05,130.59647892319938
162,3,J6,0.3037183333333333,130.59647892319938
162,4,J7,-1.5e-05,130.59647892319938
162,5,J10,0.30278499999999997,130.59647892319938
162,6,J11,0.007985,130.59647892319938
162,7,J12,-1.5e-05,130.59647892319938
162,8,J22,0.299985,130.59647892319938
163,0,J0,-1.5e-05,131.42134392319937
163,1,J1,-1.5e-05,131.42134392319937
163,2,J5,-1.5e-05,131.42134392319937
163,3,J6,0.299985,131.42134392319937
163,4,J7,-1.5e-05,131.42134392319937
163,5,J10,0.224985,131.42134392319937
163,6,J11,-1.5e-05,131.42134392319937
163,7,J12,-1.5e-05,131.42134392319937
163,8,J22,0.299985,131.42134392319937
164,0,J0,-1.5e-05,131.87120892319936
164,1,J1,0.149985,131.87120892319936
164,2,J5,-1.5e-05,131.87120892319936
164,3,J6,0.299985,131.87120892319936
164,4,J7,-1.5e-05,131.87120892319936
164,5,J10,-1.5e-05,131.87120892319936
164,6,J11,-1.5e-05,131.87120892319936
164,7,J12,-1.5e-05,131.87120892319936
164,8,J22,-1.5e-05,131.87120892319936
165,0,J0,-1.5e-05,132.37107392319936
165,1,J1,0.149985,132.37107392319936
165,2,J5,-1.5e-05,132.37107392319936
165,3,J6,0.199985,132.37107392319936
165,4,J7,-1.5e-05,132.37107392319936
165,5,J10,0.149985,132.37107392319936
165,6,J11,-1.5e-05,132.37107392319936
165,7,J12,-1.5e-05,132.37107392319936
165,8,J22,-1.5e-05,132.37107392319936
166,0,J0,-1.5e-05,133.62093892319936
166,1,J1,-1.5e-05,133.62093892319936
166,2,J5,0.149985,133.62093892319936
166,3,J6,0.299985,133.62093892319936
166,4,J7,-1.5e-05,133.62093892319936
166,5,J10,0.299985,133.62093892319936
166,6,J11,-1.5e-05,133.62093892319936
166,7,J12,0.199985,133.62093892319936
166,8,J22,0.299985,133.62093892319936
167,0,J0,-1.5e-05,134.72080392319936
167,1,J1,-1.5e-05,134.72080392319936
167,2,J5,0.299985,134.72080392319936
167,3,J6,0.299985,134.72080392319936
167,4,J7,0.199985,134.72080392319936
167,5,J10,-1.5e-05,134.72080392319936
167,6,J11,-1.5e-05,134.72080392319936
167,7,J12,0.299985,134.72080392319936
167,8,J22,-1.5e-05,134.72080392319936
168,0,J0,-1.5e-05,135.62066892319936
168,1,J1,-1.5e-05,135.62066892319936
168,2,J5,0.299985,135.62066892319936
168,3,J6,0.299985,135.62066892319936
168,4,J7,-1.5e-05,135.62066892319936
168,5,J10,0.299985,135.62066892319936
168,6,J11,-1.5e-05,135.62066892319936
168,7,J12,-1.5e-05,135.62066892319936
168,8,J22,-1.5e-05,135.62066892319936
169,0,J0,0.149985,136.57053392319935
169,1,J1,-1.5e-05,136.57053392319935
169,2,J5,-1.5e-05,136.57053392319935
169,3,J6,0.299985,136.57053392319935
169,4,J7,0.199985,136.57053392319935
169,5,J10,-1.5e-05,136.57053392319935
169,6,J11,-1.5e-05,136.57053392319935
169,7,J12,0.299985,136.57053392319935
169,8,J22,-1.5e-05,136.57053392319935
170,0,J0,-1.5e-05,137.17039892319934
170,1,J1,0.299985,137.17039892319934
170,2,J5,-1.5e-05,137.17039892319934
170,3,J6,0.299985,137.17039892319934
170,4,J7,-1.5e-05,137.17039892319934
170,5,J10,-1.5e-05,137.17039892319934
170,6,J11,-1.5e-05,137.17039892319934
170,7,J12,-1.5e-05,137.17039892319934
170,8,J22,-1.5e-05,137.17039892319934
171,0,J0,-1.5e-05,137.97026392319935
171,1,J1,-1.5e-05,137.97026392319935
171,2,J5,-1.5e-05,137.97026392319935
171,3,J6,0.199985,137.97026392319935
171,4,J7,-1.5e-05,137.97026392319935
171,5,J10,0.299985,137.97026392319935
171,6,J11,-1.5e-05,137.97026392319935
171,7,J12,0.299985,137.97026392319935
171,8,J22,-1.5e-05,137.97026392319935
172,0,J0,-1.5e-05,138.57012892319935
172,1,J1,0.299985,138.57012892319935
172,2,J5,-1.5e-05,138.57012892319935
172,3,J6,0.299985,138.57012892319935
172,4,J7,-1.5e-05,138.57012892319935
172,5,J10,-1.5e-05,138.57012892319935
172,6,J11,-1.5e-05,138.57012892319935
172,7,J12,-1.5e-05,138.57012892319935
172,8,J22,-1.5e-05,138.57012892319935
173,0,J0,-1.5e-05,139.69499392319935
173,1,J1,-1.5e-05,139.69499392319935
173,2,J5,-1.5e-05,139.69499392319935
173,3,J6,0.299985,139.69499392319935
173,4,J7,-1.5e-05,139.69499392319935
173,5,J10,-1.5e-05,139.69499392319935
173,6,J11,0.224985,139.69499392319935
173,7,J12,0.299985,139.69499392319935
173,8,J22,0.299985,139.69499392319935
174,0,J0,0.15,140.94499392319935
174,1,J1,0.0,140.94499392319935
174,2,J5,0.0,140.94499392319935
174,3,J6,0.3,140.94499392319935
174,4,J7,0.19999999999999998,140.94499392319935
174,5,J10,0.3,140.94499392319935
174,6,J11,0.0,140.94499392319935
174,7,J12,0.3,140.94499392319935
174,8,J22,0.0,140.94499392319935
175,0,J0,0.0,141.84499392319935
175,1,J1,0.0,141.84499392319935
175,2,J5,0.3,141.84499392319935
175,3,J6,0.3,141.84499392319935
175,4,J7,0.0,141.84499392319935
175,5,J10,0.3,141.84499392319935
175,6,J11,0.0,141.84499392319935
175,7,J12,0.0,141.84499392319935
175,8,J22,0.0,141.84499392319935
176,0,J0,0.15,142.81999392319935
176,1,J1,0.0,142.81999392319935
176,2,J5,0.0,142.81999392319935
176,3,J6,0.0,142.81999392319935
176,4,J7,0.0,142.81999392319935
176,5,J10,0.3,142.81999392319935
176,6,J11,0.22499999999999998,142.81999392319935
176,7,J12,0.3,142.81999392319935
176,8,J22,0.0,142.81999392319935
177,0,J0,0.0,143.41999392319934
177,1,J1,0.0,143.41999392319934
177,2,J5,0.0,143.41999392319934
177,3,J6,0.3,143.41999392319934
177,4,J7,0.0,143.41999392319934
177,5,J10,0.0,143.41999392319934
177,6,J11,0.0,143.41999392319934
177,7,J12,0.3,143.41999392319934
177,8,J22,0.0,143.41999392319934
178,0,J0,0.0,144.91999392319934
178,1,J1,0.0,144.91999392319934
178,2,J5,0.3,144.91999392319934
178,3,J6,0.3,144.91999392319934
178,4,J7,0.0,144.91999392319934
178,5,J10,0.3,144.91999392319934
178,6,J11,0.0,144.91999392319934
178,7,J12,0.3,144.91999392319934
178,8,J22,0.3,144.91999392319934
179,0,J0,0.0,146.11999392319933
179,1,J1,0.3,146.11999392319933
179,2,J5,0.3,146.11999392319933
179,3,J6,0.3,146.11999392319933
179,4,J7,0.0,146.11999392319933
179,5,J10,0.0,146.11999392319933
179,6,J11,0.0,146.11999392319933
179,7,J12,0.0,146.11999392319933
179,8,J22,0.3,146.11999392319933
180,0,J0,0.0,147.31999392319932
180,1,J1,0.3,147.31999392319932
180,2,J5,0.0,147.31999392319932
180,3,J6,0.3,147.31999392319932
180,4,J7,0.0,147.31999392319932
180,5,J10,0.3,147.31999392319932
180,6,J11,0.0,147.31999392319932
180,7,J12,0.0,147.31999392319932
180,8,J22,0.3,147.31999392319932
181,0,J0,0.15,148.36999392319933
181,1,J1,0.0,148.36999392319933
181,2,J5,0.3,148.36999392319933
181,3,J6,0.3,148.36999392319933
181,4,J7,0.0,148.36999392319933
181,5,J10,0.3,148.36999392319933
181,6,J11,0.0,148.36999392319933
181,7,J12,0.0,148.36999392319933
181,8,J22,0.0,148.36999392319933
182,0,J0,0.0,149.26999392319934
182,1,J1,0.0,149.26999392319934
182,2,J5,0.0,149.26999392319934
182,3,J6,0.3,149.26999392319934
182,4,J7,0.0,149.26999392319934
182,5,J10,0.3,149.26999392319934
182,6,J11,0.0,149.26999392319934
182,7,J12,0.0,149.26999392319934
182,8,J22,0.3,149.26999392319934
183,0,J0,0.0,149.46999392319933
183,1,J1,0.0,149.46999392319933
183,2,J5,0.0,149.46999392319933
183,3,J6,0.19999999999999998,149.46999392319933
183,4,J7,0.0,149.46999392319933
183,5,J10,0.0,149.46999392319933
183,6,J11,0.0,149.46999392319933
183,7,J12,0.0,149.46999392319933
183,8,J22,0.0,149.46999392319933
184,0,J0,0.0,149.86999392319933
184,1,J1,0.0,149.86999392319933
184,2,J5,0.0,149.86999392319933
184,3,J6,0.0,149.86999392319933
184,4,J7,0.19999999999999998,149.86999392319933
184,5,J10,0.0,149.86999392319933
184,6,J11,0.0,149.86999392319933
184,7,J12,0.19999999999999998,149.86999392319933
184,8,J22,0.0,149.86999392319933
185,0,J0,0.0,150.94499392319932
185,1,J1,0.0,150.94499392319932
185,2,J5,0.0,150.94499392319932
185,3,J6,0.19999999999999998,150.94499392319932
185,4,J7,0.0,150.94499392319932
185,5,J10,0.3,150.94499392319932
185,6,J11,0.075,150.94499392319932
185,7,J12,0.19999999999999998,150.94499392319932
185,8,J22,0.3,150.94499392319932
186,0,J0,0.0,151.7949939231993
186,1,J1,0.0,151.7949939231993
186,2,J5,0.0,151.7949939231993
186,3,J6,0.19999999999999998,151.7949939231993
186,4,J7,0.19999999999999998,151.7949939231993
186,5,J10,0.0,151.7949939231993
186,6,J11,0.15,151.7949939231993
186,7,J12,0.0,151.7949939231993
186,8,J22,0.3,151.7949939231993
187,0,J0,0.0,152.3949939231993
187,1,J1,0.0,152.3949939231993
187,2,J5,0.3,152.3949939231993
187,3,J6,0.0,152.3949939231993
187,4,J7,0.0,152.3949939231993
187,5,J10,0.0,152.3949939231993
187,6,J11,0.0,152.3949939231993
187,7,J12,0.0,152.3949939231993
187,8,J22,0.3,152.3949939231993
188,0,J0,0.0,153.5949939231993
188,1,J1,0.3,153.5949939231993
188,2,J5,0.3,153.5949939231993
188,3,J6,0.0,153.5949939231993
188,4,J7,0.0,153.5949939231993
188,5,J10,0.3,153.5949939231993
188,6,J11,0.0,153.5949939231993
188,7,J12,0.0,153.5949939231993
188,8,J22,0.3,153.5949939231993
189,0,J0,0.0,154.4949939231993
189,1,J1,0.0,154.4949939231993
189,2,J5,0.0,154.4949939231993
189,3,J6,0.3,154.4949939231993
189,4,J7,0.3,154.4949939231993
189,5,J10,0.0,154.4949939231993
189,6,J11,0.0,154.4949939231993
189,7,J12,0.3,154.4949939231993
189,8,J22,0.0,154.4949939231993
190,0,J0,0.0,155.6949939231993
190,1,J1,0.0,155.6949939231993
190,2,J5,0.0,155.6949939231993
190,3,J6,0.3,155.6949939231993
190,4,J7,0.0,155.6949939231993
190,5,J10,0.3,155.6949939231993
190,6,J11,0.3,155.6949939231993
190,7,J12,0.3,155.6949939231993
190,8,J22,0.0,155.6949939231993
191,0,J0,0.0,155.9949939231993
191,1,J1,0.0,155.9949939231993
191,2,J5,0.0,155.9949939231993
191,3,J6,0.0,155.9949939231993
191,4,J7,0.0,155.9949939231993
191,5,J10,0.0,155.9949939231993
191,6,J11,0.0,155.9949939231993
191,7,J12,0.3,155.9949939231993
191,8,J22,0.0,155.9949939231993
192,0,J0,0.0,156.7449939231993
192,1,J1,0.0,156.7449939231993
192,2,J5,0.0,156.7449939231993
192,3,J6,0.3,156.7449939231993
192,4,J7,0.0,156.7449939231993
192,5,J10,0.22499999999999998,156.7449939231993
192,6,J11,0.22499999999999998,156.7449939231993
192,7,J12,0.0,156.7449939231993
192,8,J22,0.0,156.7449939231993
193,0,J0,0.0,157.9949939231993
193,1,J1,0.0,157.9949939231993
193,2,J5,0.0,157.9949939231993
193,3,J6,0.3,157.9949939231993
193,4,J7,0.0,157.9949939231993
193,5,J10,0.22499999999999998,157.9949939231993
193,6,J11,0.22499999999999998,157.9949939231993
193,7,J12,0.19999999999999998,157.9949939231993
193,8,J22,0.3,157.9949939231993
194,0,J0,0.0,158.3449939231993
194,1,J1,0.0,158.3449939231993
194,2,J5,0.15,158.3449939231993
194,3,J6,0.19999999999999998,158.3449939231993
194,4,J7,0.0,158.3449939231993
194,5,J10,0.0,158.3449939231993
194,6,J11,0.0,158.3449939231993
194,7,J12,0.0,158.3449939231993
194,8,J22,0.0,158.3449939231993
195,0,J0,0.0,158.79499392319929
195,1,J1,0.15,158.79499392319929
195,2,J5,0.0,158.79499392319929
195,3,J6,0.3,158.79499392319929
195,4,J7,0.0,158.79499392319929
195,5,J10,0.0,158.79499392319929
195,6,J11,0.0,158.79499392319929
195,7,J12,0.0,158.79499392319929
195,8,J22,0.0,158.79499392319929
196,0,J0,0.0,159.24499392319927
196,1,J1,0.15,159.24499392319927
196,2,J5,0.3,159.24499392319927
196,3,J6,0.0,159.24499392319927
196,4,J7,0.0,159.24499392319927
196,5,J10,0.0,159.24499392319927
196,6,J11,0.0,159.24499392319927
196,7,J12,0.0,159.24499392319927
196,8,J22,0.0,159.24499392319927
197,0,J0,0.0,159.76999392319928
197,1,J1,0.0,159.76999392319928
197,2,J5,0.0,159.76999392319928
197,3,J6,0.3,159.76999392319928
197,4,J7,0.0,159.76999392319928
197,5,J10,0.22499999999999998,159.76999392319928
197,6,J11,0.0,159.76999392319928
197,7,J12,0.0,159.76999392319928
197,8,J22,0.0,159.76999392319928
198,0,J0,0.0,160.86999392319927
198,1,J1,0.0,160.86999392319927
198,2,J5,0.3,160.86999392319927
198,3,J6,0.0,160.86999392319927
198,4,J7,0.19999999999999998,160.86999392319927
198,5,J10,0.0,160.86999392319927
198,6,J11,0.0,160.86999392319927
198,7,J12,0.3,160.86999392319927
198,8,J22,0.3,160.86999392319927
199,0,J0,0.0,161.91999392319929
199,1,J1,0.0,161.91999392319929
199,2,J5,0.3,161.91999392319929
199,3,J6,0.3,161.91999392319929
199,4,J7,0.0,161.91999392319929
199,5,J10,0.22499999999999998,161.91999392319929
199,6,J11,0.22499999999999998,161.91999392319929
199,7,J12,0.0,161.91999392319929
199,8,J22,0.0,161.91999392319929
200,0,J0,-1.5e-05,162.82155173406045
200,1,J1,0.149985,162.82155173406045
200,2,J5,-1.5e-05,162.82155173406045
200,3,J6,0.32667781086116926,162.82155173406045
200,4,J7,0.199985,162.82155173406045
200,5,J10,0.224985,162.82155173406045
200,6,J11,-1.5e-05,162.82155173406045
200,7,J12,-1.5e-05,162.82155173406045
200,8,J22,-1.5e-05,162.82155173406045
201,0,J0,-1.5e-05,163.67641673406044
201,1,J1,-1.5e-05,163.67641673406044
201,2,J5,0.299985,163.67641673406044
201,3,J6,0.029984999999999998,163.67641673406044
201,4,J7,-1.5e-05,163.67641673406044
201,5,J10,0.224985,163.67641673406044
201,6,J11,-1.5e-05,163.67641673406044
201,7,J12,-1.5e-05,163.67641673406044
201,8,J22,0.299985,163.67641673406044
202,0,J0,-1.5e-05,164.30628173406043
202,1,J1,-1.5e-05,164.30628173406043
202,2,J5,0.299985,164.30628173406043
202,3,J6,0.029984999999999998,164.30628173406043
202,4,J7,-1.5e-05,164.30628173406043
202,5,J10,-1.5e-05,164.30628173406043
202,6,J11,-1.5e-05,164.30628173406043
202,7,J12,0.299985,164.30628173406043
202,8,J22,-1.5e-05,164.30628173406043
203,0,J0,0.299985,165.23614673406044
203,1,J1,-1.5e-05,165.23614673406044
203,2,J5,-1.5e-05,165.23614673406044
203,3,J6,0.329985,165.23614673406044
203,4,J7,-1.5e-05,165.23614673406044
203,5,J10,-1.5e-05,165.23614673406044
203,6,J11,-1.5e-05,165.23614673406044
203,7,J12,0.299985,165.23614673406044
203,8,J22,-1.5e-05,165.23614673406044
204,0,J0,-1.5e-05,166.16601173406045
204,1,J1,-1.5e-05,166.16601173406045
204,2,J5,0.299985,166.16601173406045
204,3,J6,0.329985,166.16601173406045
204,4,J7,0.299985,166.16601173406045
204,5,J10,-1.5e-05,166.16601173406045
204,6,J11,-1.5e-05,166.16601173406045
204,7,J12,-1.5e-05,166.16601173406045
204,8,J22,-1.5e-05,166.16601173406045
205,0,J0,-1.5e-05,167.39587673406044
205,1,J1,-1.5e-05,167.39587673406044
205,2,J5,0.299985,167.39587673406044
205,3,J6,0.329985,167.39587673406044
205,4,J7,-1.5e-05,167.39587673406044
205,5,J10,-1.5e-05,167.39587673406044
205,6,J11,0.299985,167.39587673406044
205,7,J12,0.299985,167.39587673406044
205,8,J22,-1.5e-05,167.39587673406044
206,0,J0,-1.5e-05,168.32574173406044
206,1,J1,-1.5e-05,168.32574173406044
206,2,J5,-1.5e-05,168.32574173406044
206,3,J6,0.329985,168.32574173406044
206,4,J7,-1.5e-05,168.32574173406044
206,5,J10,-1.5e-05,168.32574173406044
206,6,J11,0.299985,168.32574173406044
206,7,J12,-1.5e-05,168.32574173406044
206,8,J22,0.299985,168.32574173406044
207,0,J0,-1.5e-05,169.48060673406044
207,1,J1,-1.5e-05,169.48060673406044
207,2,J5,0.299985,169.48060673406044
207,3,J6,0.329985,169.48060673406044
207,4,J7,-1.5e-05,169.48060673406044
207,5,J10,0.224985,169.48060673406044
207,6,J11,-1.5e-05,169.48060673406044
207,7,J12,0.299985,169.48060673406044
207,8,J22,-1.5e-05,169.48060673406044
208,0,J0,-1.5e-05,170.33547173406043
208,1,J1,-1.5e-05,170.33547173406043
208,2,J5,0.299985,170.33547173406043
208,3,J6,0.329985,170.33547173406043
208,4,J7,-1.5e-05,170.33547173406043
208,5,J10,0.224985,170.33547173406043
208,6,J11,-1.5e-05,170.33547173406043
208,7,J12,-1.5e-05,170.33547173406043
208,8,J22,-1.5e-05,170.33547173406043
209,0,J0,-1.5e-05,171.26533673406044
209,1,J1,-1.5e-05,171.26533673406044
209,2,J5,0.299985,171.26533673406044
209,3,J6,0.329985,171.26533673406044
209,4,J7,-1.5e-05,171.26533673406044
209,5,J10,-1.5e-05,171.26533673406044
209,6,J11,-1.5e-05,171.26533673406044
209,7,J12,-1.5e-05,171.26533673406044
209,8,J22,0.299985,171.26533673406044
210,0,J0,-1.5e-05,171.89520173406044
210,1,J1,-1.5e-05,171.89520173406044
210,2,J5,-1.5e-05,171.89520173406044
210,3,J6,0.029984999999999998,171.89520173406044
210,4,J7,0.299985,171.89520173406044
210,5,J10,-1.5e-05,171.89520173406044
210,6,J11,0.299985,171.89520173406044
210,7,J12,-1.5e-05,171.89520173406044
210,8,J22,-1.5e-05,171.89520173406044
211,0,J0,-1.5e-05,172.30006673406044
211,1,J1,0.149985,172.30006673406044
211,2,J5,-1.5e-05,172.30006673406044
211,3,J6,0.029984999999999998,172.30006673406044
211,4,J7,-1.5e-05,172.30006673406044
211,5,J10,0.224985,172.30006673406044
211,6,J11,-1.5e-05,172.30006673406044
211,7,J12,-1.5e-05,172.30006673406044
211,8,J22,-1.5e-05,172.30006673406044
212,0,J0,-1.5e-05,173.22993173406044
212,1,J1,-1.5e-05,173.22993173406044
212,2,J5,-1.5e-05,173.22993173406044
212,3,J6,0.329985,173.22993173406044
212,4,J7,-1.5e-05,173.22993173406044
212,5,J10,0.299985,173.22993173406044
212,6,J11,-1.5e-05,173.22993173406044
212,7,J12,0.299985,173.22993173406044
212,8,J22,-1.5e-05,173.22993173406044
213,0,J0,-1.5e-05,174.45979673406043
213,1,J1,-1.5e-05,174.45979673406043
