step,fixed_waiting,fixed_queue,fixed_throughput,fixed_vehicles,mappo_waiting,mappo_queue,mappo_throughput,mappo_vehicles
13019,5977.00,1.19,2298,80,2187.00,0.57,2540,38
13020,6114.00,1.23,2298,81,2211.00,0.58,2540,40
13021,6251.00,1.21,2299,80,2273.00,0.55,2540,40
13022,5659.00,1.15,2300,79,1987.00,0.51,2541,39
13023,5107.00,1.12,2301,79,2045.00,0.53,2541,40
13024,4594.00,1.05,2301,79,2107.00,0.55,2541,40
13025,4264.00,1.04,2301,79,1985.00,0.49,2541,40
13026,4170.00,1.03,2302,78,1958.00,0.50,2541,40
13027,4288.00,1.04,2302,78,1967.00,0.49,2541,40
13028,4406.00,1.04,2302,78,1982.00,0.47,2541,40
13029,4518.00,1.03,2303,77,2001.00,0.45,2541,40
13030,4634.00,1.03,2303,77,1682.00,0.42,2541,40
13031,4742.00,1.02,2303,77,1725.00,0.40,2542,39
13032,4849.00,1.01,2304,76,1774.00,0.44,2542,40
13033,4963.00,1.02,2305,76,1823.00,0.43,2542,40
13034,5082.00,1.05,2306,75,1872.00,0.43,2542,40
13035,5201.00,1.05,2306,75,1921.00,0.43,2542,40
13036,5320.00,1.06,2308,74,1970.00,0.43,2542,40
13037,5439.00,1.05,2308,74,2019.00,0.43,2542,40
13038,5560.00,1.07,2310,72,1718.00,0.42,2544,38
13039,5681.00,1.08,2311,72,1765.00,0.42,2544,38
13040,5802.00,1.13,2311,77,1662.00,0.46,2545,42
13041,5924.00,1.08,2312,76,1588.00,0.39,2545,42
13042,6046.00,1.09,2313,76,1586.00,0.39,2545,42
13043,6169.00,1.09,2313,76,1594.00,0.37,2545,42
13044,6292.00,1.10,2313,76,1636.00,0.37,2545,42
13045,6418.00,1.12,2313,77,1678.00,0.37,2545,42
13046,6542.00,1.11,2313,77,1720.00,0.37,2545,42
13047,6673.00,1.16,2313,77,1586.00,0.35,2545,42
13048,6802.00,1.16,2313,78,1626.00,0.35,2545,42
13049,6934.00,1.17,2313,78,1668.00,0.37,2545,42
13050,7064.00,1.16,2313,78,1712.00,0.40,2545,43
13051,7198.00,1.19,2313,79,1730.00,0.39,2545,43
13052,5846.00,0.90,2313,79,1768.00,0.40,2545,44
13053,5027.00,0.74,2313,79,1814.00,0.41,2547,42
13054,4667.00,0.72,2313,80,1858.00,0.40,2547,42
13055,4258.00,0.64,2313,80,1903.00,0.40,2547,42
13056,3969.00,0.61,2313,81,1951.00,0.43,2547,44
13057,3687.00,0.63,2313,82,2001.00,0.44,2548,43
13058,3402.00,0.57,2313,82,2052.00,0.45,2549,42
13059,3137.00,0.56,2313,82,2103.00,0.45,2549,42
13060,2870.00,0.55,2313,83,2154.00,0.45,2549,42
13061,2609.00,0.58,2314,82,2209.00,0.49,2549,42
13062,2461.00,0.60,2314,82,2264.00,0.49,2550,41
13063,2533.00,0.65,2315,82,2320.00,0.50,2551,40
13064,2421.00,0.69,2316,81,2376.00,0.50,2551,40
13065,2440.00,0.67,2317,80,2414.00,0.48,2551,40
13066,2517.00,0.72,2320,77,2468.00,0.48,2551,40
13067,2599.00,0.74,2320,77,2488.00,0.47,2551,40
13068,2696.00,0.78,2321,76,2498.00,0.43,2551,41
13069,2741.00,0.76,2322,75,2539.00,0.42,2551,41
13070,2703.00,0.76,2322,75,2560.00,0.39,2552,40
13071,2676.00,0.78,2322,75,2408.00,0.39,2552,40
13072,2649.00,0.77,2323,74,2258.00,0.39,2552,40
13073,2625.00,0.81,2324,73,2106.00,0.37,2552,40
13074,2563.00,0.81,2324,73,1787.00,0.35,2552,40
13075,2519.00,0.80,2324,73,1494.00,0.33,2552,40
13076,2564.00,0.80,2325,72,1382.00,0.35,2552,40
13077,2637.00,0.79,2325,72,1288.00,0.39,2552,40
13078,2721.00,0.81,2325,72,1208.00,0.39,2552,40
13079,2780.00,0.80,2325,72,1144.00,0.41,2552,40
13080,2835.00,0.79,2325,74,1036.00,0.43,2552,43
13081,2877.00,0.76,2327,72,1084.00,0.42,2554,41
13082,2926.00,0.72,2327,72,890.00,0.43,2554,42
13083,2988.00,0.77,2327,73,782.00,0.42,2554,43
13084,3051.00,0.73,2327,73,687.00,0.42,2555,42
13085,3137.00,0.76,2327,73,740.00,0.47,2555,42
13086,3228.00,0.81,2327,73,667.00,0.43,2555,42
13087,3319.00,0.81,2327,73,609.00,0.46,2555,42
13088,3047.00,0.83,2327,73,565.00,0.44,2555,42
13089,2748.00,0.81,2327,73,535.00,0.46,2555,43
13090,2586.00,0.78,2327,73,595.00,0.53,2555,43
13091,2541.00,0.73,2327,74,647.00,0.51,2555,43
13092,2627.00,0.77,2327,75,695.00,0.50,2555,43
13093,2688.00,0.75,2327,75,751.00,0.53,2555,43
13094,2777.00,0.81,2327,75,813.00,0.55,2556,42
13095,2876.00,0.88,2327,75,783.00,0.53,2556,42
13096,2988.00,0.88,2327,75,847.00,0.57,2556,42
13097,3066.00,0.92,2327,75,913.00,0.58,2556,42
13098,3106.00,0.88,2327,75,981.00,0.60,2556,42
13099,3200.00,0.92,2327,75,1017.00,0.55,2556,42
13100,3252.00,0.87,2327,75,963.00,0.51,2556,42
13101,3318.00,0.85,2327,75,1023.00,0.53,2556,42
13102,3392.00,0.83,2327,75,1083.00,0.53,2556,42
13103,3485.00,0.86,2327,75,1147.00,0.57,2556,42
13104,3585.00,0.88,2327,76,1211.00,0.58,2556,44
13105,3681.00,0.88,2328,75,1275.00,0.57,2556,44
13106,3775.00,0.87,2328,75,1339.00,0.57,2556,44
13107,3867.00,0.85,2328,75,1403.00,0.58,2556,45
13108,3965.00,0.87,2328,75,1451.00,0.55,2556,45
13109,4069.00,0.92,2328,75,1499.00,0.53,2556,45
13110,4173.00,0.92,2328,75,1559.00,0.54,2557,45
13111,4268.00,0.91,2328,75,1619.00,0.53,2557,45
13112,3395.00,0.78,2328,75,1679.00,0.53,2557,45
13113,2964.00,0.73,2328,75,1739.00,0.53,2557,45
13114,2643.00,0.66,2328,75,1802.00,0.56,2557,45
13115,2388.00,0.62,2328,75,1647.00,0.51,2557,45
13116,2345.00,0.61,2328,76,1542.00,0.48,2557,45
13117,2317.00,0.60,2328,76,1498.00,0.44,2557,45
13118,2323.00,0.58,2328,77,1510.00,0.46,2557,45
13119,2337.00,0.58,2328,77,1558.00,0.44,2558,44
13120,2354.00,0.67,2328,82,1608.00,0.50,2558,49
13121,2157.00,0.59,2328,83,1662.00,0.48,2558,49
13122,2089.00,0.58,2328,83,1656.00,0.44,2558,49
13123,2045.00,0.58,2328,83,1708.00,0.46,2558,49
13124,2094.00,0.61,2329,82,1755.00,0.47,2558,49
13125,2163.00,0.66,2330,82,1800.00,0.47,2558,49
13126,2213.00,0.64,2330,82,1843.00,0.45,2559,48
13127,2279.00,0.66,2331,82,1888.00,0.45,2559,48
13128,2362.00,0.73,2331,82,1931.00,0.43,2562,45
13129,2435.00,0.75,2331,82,1974.00,0.42,2562,45
13130,2521.00,0.82,2331,83,2021.00,0.42,2564,43
13131,2617.00,0.87,2331,83,2068.00,0.42,2565,42
13132,2722.00,0.93,2331,83,2115.00,0.42,2568,39
13133,2829.00,0.96,2331,84,2164.00,0.43,2570,37
13134,2944.00,1.02,2331,84,2213.00,0.43,2570,37
13135,3060.00,1.03,2332,83,2264.00,0.45,2570,37
13136,3182.00,1.09,2334,82,2315.00,0.45,2570,37
13137,3306.00,1.10,2334,82,2312.00,0.42,2570,37
13138,3434.00,1.13,2335,81,2359.00,0.42,2570,37
13139,3564.00,1.16,2335,82,2408.00,0.43,2570,37
13140,3696.00,1.19,2336,82,2457.00,0.46,2570,39
13141,3831.00,1.19,2336,82,2506.00,0.43,2570,39
13142,3921.00,1.19,2336,83,2558.00,0.46,2570,39
13143,4009.00,1.19,2336,84,2608.00,0.48,2570,41
13144,4114.00,1.16,2336,84,2659.00,0.45,2572,39
13145,3914.00,1.14,2336,85,2712.00,0.47,2572,39
13146,3722.00,1.12,2336,85,2767.00,0.49,2572,39
13147,3591.00,1.11,2336,85,2822.00,0.49,2572,39
13148,3556.00,1.09,2336,86,2877.00,0.49,2572,39
13149,3577.00,1.09,2336,86,2916.00,0.47,2572,39
13150,3641.00,1.08,2336,86,2923.00,0.43,2573,38
13151,3763.00,1.09,2336,87,2972.00,0.43,2573,38
13152,3848.00,1.05,2336,88,3025.00,0.48,2573,40
13153,3968.00,1.06,2336,88,3078.00,0.47,2573,40
13154,4091.00,1.10,2336,89,3133.00,0.49,2573,40
13155,4214.00,1.09,2336,89,3190.00,0.50,2574,39
13156,4342.00,1.13,2336,89,3218.00,0.48,2574,39
13157,4470.00,1.14,2336,90,3272.00,0.48,2574,39
13158,4598.00,1.13,2337,89,3327.00,0.49,2574,39
13159,4727.00,1.14,2337,89,3384.00,0.50,2574,39
13160,4858.00,1.17,2337,91,3398.00,0.50,2574,41
13161,4991.00,1.18,2337,91,3452.00,0.50,2574,41
13162,5125.00,1.19,2337,91,3465.00,0.47,2574,41
13163,5259.00,1.19,2337,92,3522.00,0.50,2574,41
13164,5394.00,1.19,2337,92,3579.00,0.50,2574,41
13165,5532.00,1.22,2338,91,3494.00,0.48,2574,41
13166,5671.00,1.24,2338,92,3460.00,0.46,2574,41
13167,5810.00,1.23,2339,91,3438.00,0.44,2574,41
13168,5950.00,1.24,2339,91,3490.00,0.46,2575,40
13169,6044.00,1.24,2340,91,3542.00,0.46,2575,40
13170,6140.00,1.22,2340,91,3562.00,0.45,2575,41
13171,6280.00,1.24,2341,90,3590.00,0.42,2575,41
13172,5192.00,0.98,2341,90,3620.00,0.42,2575,41
13173,4675.00,0.86,2341,91,3472.00,0.41,2576,40
13174,4452.00,0.79,2341,91,3322.00,0.39,2576,40
13175,4391.00,0.75,2341,91,3368.00,0.41,2576,40
13176,4329.00,0.74,2341,91,3010.00,0.40,2576,41
13177,4405.00,0.74,2341,91,2650.00,0.35,2576,41
13178,4487.00,0.74,2341,91,2302.00,0.35,2576,41
13179,4571.00,0.76,2341,91,1937.00,0.36,2576,41
13180,4643.00,0.73,2341,91,1580.00,0.31,2577,40
13181,4723.00,0.74,2341,91,1237.00,0.33,2578,39
13182,4809.00,0.78,2341,91,899.00,0.35,2579,38
13183,4897.00,0.78,2342,90,565.00,0.37,2580,37
13184,4981.00,0.81,2344,88,429.00,0.43,2580,37
13185,4952.00,0.81,2345,87,258.00,0.42,2580,38
13186,5050.00,0.87,2346,86,310.00,0.46,2580,38
13187,5183.00,0.88,2347,85,336.00,0.46,2580,38
13188,5175.00,0.85,2347,85,366.00,0.44,2581,37
13189,5111.00,0.82,2347,85,360.00,0.41,2581,37
13190,5048.00,0.81,2347,85,369.00,0.40,2581,37
13191,5014.00,0.80,2347,85,386.00,0.40,2581,37
13192,4940.00,0.81,2347,85,417.00,0.43,2581,37
13193,4906.00,0.81,2347,85,464.00,0.43,2581,37
13194,4997.00,0.82,2347,85,497.00,0.45,2581,37
13195,5090.00,0.83,2347,85,518.00,0.45,2581,37
13196,5190.00,0.88,2347,85,567.00,0.45,2582,36
13197,5293.00,0.91,2347,85,622.00,0.49,2582,36
13198,5394.00,0.90,2347,85,653.00,0.45,2582,36
13199,5498.00,0.92,2347,85,704.00,0.45,2582,36
13200,5605.00,1.03,2347,91,759.00,0.56,2582,42
13201,5677.00,0.97,2347,91,766.00,0.46,2582,42
13202,5647.00,0.99,2348,90,818.00,0.46,2582,42
13203,5759.00,1.03,2349,91,822.00,0.47,2582,45
13204,5878.00,1.05,2350,90,794.00,0.42,2582,45
13205,5999.00,1.07,2351,89,684.00,0.43,2582,46
13206,6087.00,1.07,2352,88,626.00,0.39,2582,46
13207,6177.00,1.07,2352,88,624.00,0.40,2582,47
13208,6268.00,1.08,2352,88,642.00,0.41,2583,46
13209,6366.00,1.06,2352,88,688.00,0.41,2584,45
13210,6471.00,1.09,2353,87,640.00,0.35,2584,45
13211,6582.00,1.12,2353,87,682.00,0.37,2584,45
13212,6691.00,1.11,2353,87,620.00,0.38,2584,46
13213,6806.00,1.14,2354,86,662.00,0.37,2584,46
13214,6916.00,1.11,2355,85,665.00,0.36,2584,46
13215,7029.00,1.11,2355,85,710.00,0.40,2584,46
13216,7138.00,1.07,2355,85,759.00,0.43,2584,46
13217,7265.00,1.12,2355,85,810.00,0.45,2585,45
13218,7392.00,1.13,2355,85,761.00,0.43,2585,45
13219,7577.00,1.17,2355,85,802.00,0.43,2585,45
13220,7601.00,1.17,2355,85,851.00,0.43,2585,45
13221,7505.00,1.18,2355,85,832.00,0.43,2586,44
13222,7412.00,1.20,2355,85,839.00,0.42,2587,43
13223,7368.00,1.19,2355,85,886.00,0.42,2587,43
13224,7326.00,1.19,2355,85,937.00,0.45,2587,43
13225,7454.00,1.19,2355,85,986.00,0.45,2587,43
13226,7588.00,1.20,2355,85,1037.00,0.45,2587,43
13227,7722.00,1.20,2355,85,999.00,0.42,2587,43
13228,7856.00,1.20,2355,85,1048.00,0.44,2587,43
13229,7936.00,1.21,2355,85,1102.00,0.48,2587,43
13230,8075.00,1.26,2355,86,1018.00,0.43,2587,44
13231,8104.00,1.23,2355,86,1068.00,0.44,2587,44
13232,7289.00,1.11,2355,86,1128.00,0.53,2587,44
13233,6880.00,1.04,2355,86,1190.00,0.55,2587,44
13234,6690.00,1.03,2355,86,1172.00,0.53,2587,44
13235,6502.00,1.02,2355,86,1226.00,0.55,2588,43
13236,6309.00,0.97,2355,86,1276.00,0.53,2588,43
13237,6009.00,0.94,2355,86,1334.00,0.55,2589,42
13238,6008.00,0.94,2355,87,1339.00,0.49,2590,41
13239,5987.00,0.91,2355,87,1388.00,0.48,2590,41
13240,5943.00,0.90,2355,88,1444.00,0.50,2590,43
13241,5943.00,0.98,2355,89,1502.00,0.51,2590,43
13242,5870.00,0.98,2356,88,1488.00,0.50,2591,42
13243,5803.00,0.96,2357,87,1444.00,0.46,2591,42
13244,5767.00,1.00,2357,88,1466.00,0.46,2591,42
13245,5650.00,1.00,2357,88,1520.00,0.48,2591,42
13246,5650.00,0.96,2357,88,1534.00,0.46,2591,42
13247,5681.00,0.97,2358,88,1588.00,0.48,2591,42
13248,5717.00,0.99,2358,89,1644.00,0.50,2591,44
13249,5833.00,1.00,2358,89,1702.00,0.51,2591,44
13250,5938.00,1.01,2358,90,1571.00,0.47,2591,44
13251,6048.00,1.00,2358,90,1540.00,0.47,2591,45
13252,6163.00,1.02,2358,90,1562.00,0.42,2591,45
13253,6280.00,1.04,2358,91,1594.00,0.41,2591,45
13254,6395.00,1.04,2360,89,1610.00,0.37,2591,45
13255,6511.00,1.06,2360,89,1652.00,0.39,2591,46
13256,6629.00,1.07,2360,90,1696.00,0.39,2591,46
13257,6755.00,1.12,2360,90,1741.00,0.40,2592,45
13258,6883.00,1.13,2360,90,1786.00,0.40,2592,45
13259,7011.00,1.17,2360,91,1837.00,0.45,2592,45
13260,7140.00,1.19,2361,91,1892.00,0.51,2593,46
13261,7275.00,1.19,2361,91,1925.00,0.47,2593,46
13262,7410.00,1.20,2361,92,1980.00,0.49,2594,45
13263,7549.00,1.25,2361,93,2035.00,0.50,2595,45
13264,7689.00,1.24,2361,93,2092.00,0.50,2596,44
13265,7829.00,1.25,2361,94,2149.00,0.50,2599,41
13266,7970.00,1.25,2361,94,2208.00,0.52,2600,40
13267,8112.00,1.26,2362,93,2267.00,0.52,2600,40
13268,8257.00,1.29,2363,93,2328.00,0.54,2601,39
13269,8402.00,1.28,2363,93,2389.00,0.54,2601,39
13270,8548.00,1.30,2364,93,2450.00,0.54,2602,38
13271,8694.00,1.29,2364,93,2512.00,0.55,2603,37
13272,8840.00,1.29,2367,90,2574.00,0.55,2603,37
13273,8987.00,1.31,2367,91,2605.00,0.52,2603,37
13274,9134.00,1.30,2368,90,2638.00,0.50,2603,37
13275,9284.00,1.33,2368,90,2380.00,0.46,2603,37
13276,9434.00,1.34,2368,91,2240.00,0.46,2603,37
13277,9585.00,1.34,2369,90,2102.00,0.46,2603,37
13278,9735.00,1.34,2369,90,1806.00,0.42,2603,37
13279,9890.00,1.37,2369,90,1542.00,0.41,2603,37
13280,10042.00,1.42,2370,94,1302.00,0.48,2603,42
13281,10194.00,1.36,2370,94,1088.00,0.39,2603,42
13282,10349.00,1.37,2370,94,894.00,0.39,2603,42
13283,10504.00,1.37,2370,94,836.00,0.41,2603,42
13284,10659.00,1.37,2370,94,790.00,0.40,2603,43
13285,10814.00,1.37,2370,94,834.00,0.39,2604,42
13286,10969.00,1.37,2370,94,780.00,0.35,2606,40
13287,11124.00,1.37,2370,94,822.00,0.37,2606,40
13288,11279.00,1.37,2370,94,864.00,0.37,2606,40
13289,11436.00,1.39,2370,94,894.00,0.35,2606,40
13290,11593.00,1.39,2370,94,936.00,0.38,2606,41
13291,11750.00,1.39,2370,94,980.00,0.41,2606,41
13292,10200.00,1.20,2370,94,1022.00,0.41,2606,41
13293,9261.00,1.05,2370,94,1075.00,0.47,2606,41
13294,8558.00,0.97,2370,94,1130.00,0.49,2606,41
13295,8095.00,0.90,2370,94,1111.00,0.47,2606,41
13296,8007.00,0.90,2370,95,1100.00,0.48,2606,43
13297,7921.00,0.89,2370,95,951.00,0.47,2606,43
13298,7828.00,0.88,2370,95,914.00,0.45,2606,43
13299,7745.00,0.89,2370,95,951.00,0.47,2606,43
13300,7668.00,0.91,2370,95,998.00,0.47,2606,43
13301,7729.00,0.92,2370,95,1052.00,0.48,2606,43
13302,7790.00,0.96,2371,94,1106.00,0.48,2606,43
13303,7707.00,0.93,2372,93,1092.00,0.44,2606,43
13304,7668.00,0.96,2373,92,968.00,0.41,2606,43
13305,7636.00,0.96,2374,91,988.00,0.42,2606,43
13306,7606.00,0.99,2376,89,970.00,0.42,2606,43
13307,7576.00,0.97,2376,89,1020.00,0.44,2606,43
13308,7550.00,1.01,2377,88,1074.00,0.48,2607,42
13309,7530.00,1.03,2378,87,1128.00,0.48,2607,42
13310,7628.00,0.99,2379,86,1178.00,0.48,2607,42
13311,7743.00,1.04,2379,86,1018.00,0.42,2608,42
13312,7825.00,1.07,2379,86,950.00,0.46,2608,42
13313,7953.00,1.13,2379,86,996.00,0.48,2608,42
13314,8069.00,1.14,2379,86,1052.00,0.50,2608,42
13315,8204.00,1.19,2379,86,1064.00,0.48,2608,42
13316,8341.00,1.21,2379,86,1122.00,0.51,2608,42
13317,8472.00,1.21,2379,86,1180.00,0.51,2608,42
13318,8566.00,1.21,2379,86,1186.00,0.48,2608,42
13319,8647.00,1.19,2379,86,1224.00,0.46,2608,42
13320,8769.00,1.22,2380,87,1214.00,0.52,2608,45
13321,8849.00,1.19,2382,85,1272.00,0.51,2608,45
13322,8864.00,1.15,2382,85,1332.00,0.53,2608,45
13323,8983.00,1.18,2382,86,1210.00,0.50,2608,47
13324,9076.00,1.17,2383,85,1068.00,0.49,2608,47
13325,9154.00,1.15,2383,85,938.00,0.50,2608,47
13326,9251.00,1.13,2383,85,889.00,0.50,2608,48
13327,9354.00,1.14,2383,86,829.00,0.42,2608,48
13328,9462.00,1.13,2384,85,870.00,0.42,2608,48
13329,9585.00,1.13,2384,85,919.00,0.43,2608,48
13330,9719.00,1.19,2384,85,970.00,0.45,2608,48
13331,9850.00,1.21,2384,85,1021.00,0.45,2608,48
13332,9979.00,1.19,2384,85,1022.00,0.42,2608,48
13333,10109.00,1.20,2384,85,1071.00,0.43,2608,48
13334,10235.00,1.18,2384,85,1046.00,0.42,2609,47
13335,10371.00,1.20,2384,85,1095.00,0.43,2610,46
13336,10486.00,1.19,2384,85,1146.00,0.45,2611,45
13337,10613.00,1.19,2384,85,1199.00,0.47,2611,45
13338,10737.00,1.22,2384,85,1254.00,0.49,2612,44
13339,10878.00,1.25,2384,85,1305.00,0.47,2613,43
13340,11021.00,1.27,2384,85,1218.00,0.42,2613,43
13341,11166.00,1.28,2384,85,1260.00,0.44,2613,43
13342,11312.00,1.29,2384,85,1184.00,0.41,2613,43
13343,11458.00,1.29,2384,85,1234.00,0.44,2613,43
13344,11575.00,1.27,2384,86,1282.00,0.45,2613,45
13345,11691.00,1.24,2384,86,1336.00,0.48,2613,45
13346,11834.00,1.27,2384,86,1390.00,0.48,2613,45
13347,11979.00,1.28,2384,86,1445.00,0.49,2613,45
13348,12124.00,1.28,2384,86,1446.00,0.45,2613,45
13349,12269.00,1.28,2384,86,1501.00,0.49,2615,43
13350,12415.00,1.29,2384,86,1558.00,0.51,2615,44
13351,12559.00,1.28,2384,86,1565.00,0.50,2616,43
13352,11482.00,1.12,2384,86,1624.00,0.52,2616,43
13353,10819.00,0.96,2384,86,1685.00,0.54,2617,42
13354,10506.00,0.94,2384,86,1746.00,0.54,2618,41
13355,10253.00,0.92,2384,86,1776.00,0.51,2620,39
13356,10167.00,0.90,2384,86,1762.00,0.45,2620,40
13357,10067.00,0.88,2384,86,1814.00,0.46,2621,39
13358,9596.00,0.86,2384,86,1868.00,0.48,2621,39
13359,9198.00,0.83,2384,86,1924.00,0.50,2621,39
13360,8786.00,0.84,2384,91,1980.00,0.55,2621,44
13361,8595.00,0.80,2384,91,2036.00,0.50,2621,44
13362,8516.00,0.81,2384,91,2092.00,0.50,2621,44
13363,8495.00,0.88,2385,90,2148.00,0.50,2621,44
13364,8475.00,0.89,2386,89,2184.00,0.51,2621,44
13365,8583.00,0.96,2386,89,2154.00,0.50,2622,43
13366,8694.00,0.98,2386,89,2132.00,0.51,2623,42
13367,8808.00,1.01,2387,88,2140.00,0.50,2623,42
13368,8924.00,1.03,2387,88,2196.00,0.50,2623,42
13369,8886.00,1.01,2387,88,2254.00,0.51,2623,42
13370,8997.00,1.06,2388,87,2314.00,0.53,2623,42
13371,9088.00,1.04,2388,87,2374.00,0.53,2623,42
13372,9197.00,1.06,2388,87,2434.00,0.53,2623,42
13373,9321.00,1.10,2388,87,2497.00,0.56,2623,42
13374,9449.00,1.13,2389,86,2562.00,0.58,2623,42
13375,9581.00,1.17,2389,86,2629.00,0.59,2624,41
13376,9717.00,1.20,2389,86,2696.00,0.59,2624,41
13377,9860.00,1.27,2389,86,2567.00,0.58,2624,41
13378,10002.00,1.27,2390,85,2438.00,0.56,2625,40
13379,9977.00,1.26,2391,84,2491.00,0.56,2625,40
13380,10095.00,1.26,2391,85,2350.00,0.57,2625,42
13381,10235.00,1.24,2391,85,2193.00,0.54,2625,42
13382,10375.00,1.24,2391,85,2108.00,0.58,2625,42
13383,10515.00,1.26,2391,86,2173.00,0.59,2625,43
13384,10657.00,1.26,2391,86,2102.00,0.58,2626,42
13385,10382.00,1.23,2391,86,1868.00,0.51,2626,42
13386,10159.00,1.19,2391,86,1660.00,0.46,2626,42
13387,9996.00,1.15,2391,86,1518.00,0.42,2626,42
13388,9898.00,1.13,2391,86,1420.00,0.37,2626,42
13389,9905.00,1.11,2391,86,1422.00,0.39,2626,42
13390,9970.00,1.09,2391,86,1366.00,0.39,2626,42
13391,9857.00,1.06,2391,86,1404.00,0.39,2626,42
13392,9977.00,1.06,2391,87,1396.00,0.43,2626,44
13393,10099.00,1.08,2391,87,1446.00,0.46,2626,44
13394,10223.00,1.10,2391,87,1490.00,0.46,2626,44
13395,10284.00,1.11,2391,87,1530.00,0.43,2626,45
13396,10409.00,1.11,2391,87,1580.00,0.44,2626,45
13397,10534.00,1.11,2391,87,1630.00,0.44,2626,45
13398,10664.00,1.16,2391,88,1680.00,0.44,2627,44
13399,10794.00,1.15,2391,88,1730.00,0.44,2628,43
13400,10925.00,1.16,2391,89,1780.00,0.45,2629,44
13401,11058.00,1.18,2391,89,1830.00,0.44,2629,44
13402,11193.00,1.20,2391,90,1820.00,0.42,2629,44
13403,11328.00,1.19,2391,90,1842.00,0.41,2629,44
13404,11463.00,1.19,2391,90,1884.00,0.39,2629,44
13405,11600.00,1.22,2392,90,1928.00,0.39,2630,43
13406,11738.00,1.22,2392,90,1972.00,0.39,2631,42
13407,11878.00,1.24,2393,89,2016.00,0.39,2631,42
13408,12019.00,1.25,2393,89,2060.00,0.39,2631,42
13409,12161.00,1.26,2394,88,2104.00,0.39,2631,42
13410,12304.00,1.27,2394,88,2104.00,0.38,2631,43
13411,12447.00,1.27,2395,87,2151.00,0.42,2632,42
13412,11471.00,1.03,2395,87,2202.00,0.45,2633,41
13413,10787.00,0.86,2396,86,2255.00,0.47,2634,40
13414,10431.00,0.77,2396,86,2308.00,0.47,2634,40
13415,10314.00,0.77,2396,86,2361.00,0.47,2634,40
13416,10124.00,0.76,2396,86,2414.00,0.47,2634,40
13417,9970.00,0.75,2396,86,2469.00,0.49,2634,40
13418,9995.00,0.74,2396,86,2513.00,0.50,2634,40
13419,9918.00,0.75,2396,86,2569.00,0.50,2634,40
13420,9849.00,0.75,2396,86,2620.00,0.50,2635,39
13421,9796.00,0.73,2396,86,2673.00,0.50,2635,39
13422,9753.00,0.73,2397,85,2729.00,0.50,2635,39
13423,9660.00,0.73,2397,85,2777.00,0.48,2636,38
13424,9591.00,0.73,2397,85,2831.00,0.48,2636,38
13425,9547.00,0.74,2398,84,2885.00,0.48,2636,38
13426,9551.00,0.76,2399,83,2939.00,0.48,2636,38
13427,9566.00,0.77,2399,83,2995.00,0.50,2636,38
13428,9651.00,0.81,2399,83,3013.00,0.49,2636,39
13429,9738.00,0.82,2399,83,3067.00,0.48,2636,39
13430,9831.00,0.82,2399,83,3110.00,0.47,2637,38
13431,9935.00,0.87,2399,83,3165.00,0.49,2637,38
13432,10000.00,0.84,2399,83,3220.00,0.49,2638,37
13433,10080.00,0.87,2399,83,3276.00,0.50,2638,37
13434,10170.00,0.90,2399,83,3333.00,0.50,2638,37
13435,10274.00,0.94,2399,83,3390.00,0.50,2638,37
13436,10381.00,0.97,2400,82,3447.00,0.50,2638,37
13437,10496.00,1.02,2401,81,3504.00,0.50,2638,37
13438,10613.00,1.04,2402,80,3562.00,0.51,2639,36
13439,10684.00,1.04,2403,79,3622.00,0.53,2640,35
13440,10803.00,1.13,2404,84,3682.00,0.60,2640,41
13441,10924.00,1.07,2404,84,3742.00,0.53,2640,41
13442,11017.00,1.05,2404,84,3802.00,0.53,2640,41
13443,11138.00,1.09,2404,86,3830.00,0.54,2640,44
13444,11263.00,1.11,2404,86,3878.00,0.51,2642,42
13445,11388.00,1.11,2404,86,3936.00,0.51,2642,42
13446,11505.00,1.12,2405,85,3994.00,0.52,2642,43
13447,11623.00,1.10,2406,84,4052.00,0.51,2642,43
13448,11749.00,1.12,2406,84,4110.00,0.51,2642,43
13449,11839.00,1.12,2407,83,4168.00,0.51,2642,43
13450,11929.00,1.10,2407,83,4226.00,0.51,2642,43
13451,12019.00,1.10,2407,83,4284.00,0.51,2642,43
13452,12149.00,1.15,2407,83,4152.00,0.49,2642,43
13453,12282.00,1.18,2407,83,4112.00,0.53,2642,43
13454,12417.00,1.19,2408,82,4081.00,0.50,2642,43
13455,12420.00,1.17,2408,82,4044.00,0.49,2642,43
13456,12510.00,1.15,2408,82,4011.00,0.49,2642,43
13457,12612.00,1.15,2408,82,4060.00,0.50,2642,43
13458,12726.00,1.13,2408,82,4089.00,0.45,2642,43
13459,12838.00,1.12,2408,82,4140.00,0.45,2642,43
13460,13002.00,1.13,2408,83,4193.00,0.47,2642,43
13461,13025.00,1.12,2408,83,4232.00,0.45,2642,43
13462,13155.00,1.15,2408,83,4283.00,0.45,2642,43
13463,13285.00,1.16,2408,83,4334.00,0.45,2642,43
13464,13420.00,1.19,2408,83,4385.00,0.46,2642,44
13465,13555.00,1.19,2408,83,4437.00,0.46,2643,43
13466,13611.00,1.20,2408,83,4493.00,0.50,2643,43
13467,13667.00,1.19,2408,83,4549.00,0.50,2643,43
13468,13733.00,1.20,2408,83,4607.00,0.51,2643,43
13469,13803.00,1.21,2408,83,4669.00,0.55,2644,42
13470,13877.00,1.22,2408,83,4734.00,0.58,2644,43
